@relation 'high_csv-weka.filters.unsupervised.attribute.Remove-R1-3,19-22-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R5-6-weka.filters.unsupervised.attribute.Remove-R2-3'

@attribute price numeric
@attribute sqft_living numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
759900,3000,0,0,3,8,3000,0,98052
759950,3100,0,0,3,9,3100,0,98075
759950,2100,0,0,5,8,2100,0,98133
759990,2540,0,0,3,9,2540,0,98029
760000,2430,0,0,5,8,1470,960,98115
760000,1980,0,0,5,7,1980,0,98040
760000,2770,0,0,4,7,1470,1300,98004
760000,3530,0,0,3,10,3530,0,98053
760000,3220,0,0,3,9,3220,0,98033
760000,2350,0,2,5,7,1340,1010,98125
760000,2960,0,0,3,10,2960,0,98072
760000,3520,0,0,3,9,3520,0,98052
760000,4660,0,0,3,9,3020,1640,98059
760000,2730,0,0,3,9,2730,0,98052
760000,1410,0,0,4,7,1410,0,98004
760000,3050,0,0,4,8,1920,1130,98112
760000,2450,0,2,4,9,1630,820,98006
760000,3000,0,0,5,7,1780,1220,98115
760000,2280,0,0,4,8,1490,790,98005
760000,2990,0,0,3,9,2210,780,98027
760000,3370,0,0,3,10,3370,0,98077
760000,3580,0,0,3,9,3580,0,98038
760000,2040,0,0,4,8,1480,560,98177
760000,1170,0,0,4,7,1170,0,98004
760000,2590,0,0,3,9,2590,0,98006
760000,2660,0,0,5,7,1670,990,98115
760000,3300,0,0,3,8,3300,0,98077
760000,2990,0,0,3,10,2990,0,98075
760000,3810,0,0,4,8,3810,0,98103
760000,2590,0,0,3,9,2590,0,98007
760000,2050,0,2,3,9,1600,450,98177
760000,2850,0,0,3,8,2850,0,98052
760000,3920,0,0,5,7,2560,1360,98144
760000,1780,0,2,3,8,1400,380,98103
760000,3320,0,0,3,10,3320,0,98166
760000,3040,0,0,4,9,1940,1100,98005
760000,2760,0,0,5,7,2230,530,98115
760000,1810,0,0,4,7,980,830,98117
760000,3140,0,0,3,10,2310,830,98027
760000,3120,0,0,4,9,3120,0,98029
760000,3600,0,0,3,9,3600,0,98010
760000,2420,0,4,3,8,1700,720,98146
760000,3720,0,3,3,10,3720,0,98065
760000,2840,0,2,4,9,1990,850,98034
760000,2920,0,0,3,9,2920,0,98052
760000,2190,0,0,4,7,1540,650,98040
760000,2500,0,0,4,8,2500,0,98006
760000,3090,0,0,3,8,2420,670,98144
760000,3180,0,0,5,10,3180,0,98006
760000,4040,0,0,3,9,4040,0,98092
760000,1410,0,0,4,7,1310,100,98103
760000,3330,0,0,3,9,3330,0,98052
760000,3980,0,2,3,9,3980,0,98045
760000,2690,0,0,3,9,2060,630,98136
760000,3300,0,0,3,9,3300,0,98126
760005,3090,0,0,3,9,3090,0,98074
760250,2540,0,0,4,7,1440,1100,98040
760369,2870,0,0,3,9,2870,0,98006
760500,1990,0,0,5,7,1130,860,98103
760500,2310,0,0,4,9,2310,0,98072
760750,3190,0,0,3,9,3190,0,98074
761000,2050,0,0,3,8,1520,530,98112
762000,4000,0,0,3,9,4000,0,98065
762000,3370,0,0,4,7,2140,1230,98109
762000,2130,0,0,5,7,2130,0,98033
762000,2150,0,0,4,8,1400,750,98103
762300,3880,0,0,3,10,3880,0,98074
762400,2430,0,1,3,8,1230,1200,98040
762450,2570,0,0,4,8,2570,0,98005
762500,2610,0,0,4,8,1760,850,98040
762500,3150,0,0,3,9,3150,0,98052
762500,3330,0,0,3,10,3330,0,98077
762500,3290,0,0,3,9,2670,620,98052
762500,3130,0,0,3,9,3130,0,98053
763000,1360,0,2,4,6,1360,0,98033
763000,1850,0,0,5,8,1850,0,98117
763000,3220,0,0,3,10,3220,0,98075
763101,1990,0,0,4,7,1100,890,98105
763776,2750,0,0,3,9,2750,0,98075
764000,1420,0,0,5,8,1420,0,98103
764000,2790,0,0,3,9,2790,0,98074
765000,2790,0,0,3,10,2790,0,98027
765000,3190,0,0,3,9,3190,0,98029
765000,2620,0,3,3,9,1430,1190,98075
765000,3010,0,0,3,10,3010,0,98075
765000,3300,0,0,4,9,1720,1580,98177
765000,2520,0,0,5,8,1820,700,98144
765000,2250,0,0,4,9,1830,420,98122
765000,2440,0,4,4,8,1740,700,98146
765000,2440,0,3,4,8,1320,1120,98199
765000,2300,0,2,3,8,2300,0,98075
765000,1660,0,0,3,7,990,670,98112
765000,2700,0,0,3,10,2700,0,98006
765000,1270,0,0,4,7,1270,0,98033
765000,2760,0,2,3,8,2000,760,98126
765000,2910,0,0,3,10,2910,0,98052
765000,3270,0,0,3,10,3270,0,98053
765000,3190,0,2,3,9,3190,0,98024
765000,3140,0,1,3,9,2570,570,98166
765000,3360,0,0,3,10,3360,0,98074
765000,3190,0,0,3,9,3190,0,98053
765000,2660,0,2,3,9,2660,0,98029
765000,1220,0,0,4,7,1220,0,98004
765000,2660,0,0,5,8,1860,800,98103
765000,1570,0,2,4,8,1050,520,98122
765000,2980,0,0,3,10,2980,0,98027
765000,2310,0,0,3,9,2310,0,98006
765000,2560,0,0,4,8,1760,800,98052
765000,3230,0,0,3,9,3230,0,98033
765000,2120,0,0,3,7,1980,140,98103
765000,1500,0,0,5,8,1500,0,98122
765000,4040,0,0,3,10,4040,0,98038
765000,2190,0,0,3,8,1480,710,98136
765000,3580,0,0,3,10,3190,390,98027
765000,2170,0,0,3,8,2170,0,98053
765000,2870,0,0,3,7,1950,920,98103
765000,4410,0,0,3,9,3400,1010,98065
765000,2030,0,0,3,9,1610,420,98117
766000,2270,0,0,3,9,2270,0,98052
766500,2230,0,0,4,8,1530,700,98105
766950,3030,0,0,4,10,3030,0,98077
767250,2170,0,0,3,8,1710,460,98115
767450,1630,0,0,3,10,1630,0,98117
767500,2410,0,4,3,9,2220,190,98136
767500,2350,0,0,4,7,1450,900,98103
767500,2210,0,3,4,8,1560,650,98107
768000,3220,0,2,4,9,2690,530,98006
768000,3030,0,0,4,8,3030,0,98007
768000,2660,0,0,3,9,1830,830,98006
768500,3620,0,0,4,8,1820,1800,98005
769000,3630,0,2,4,8,1850,1780,98040
769000,3010,0,0,3,9,3010,0,98029
769000,2440,0,0,3,9,2440,0,98074
769000,3320,0,2,4,9,1900,1420,98028
769900,2730,0,0,3,8,2400,330,98116
769950,2190,0,2,5,7,1260,930,98107
769995,3360,0,0,3,9,3360,0,98011
769995,3010,0,0,3,9,3010,0,98074
770000,2910,0,0,3,9,2910,0,98052
770000,3820,0,0,3,9,2850,970,98028
770000,2650,0,0,3,9,2650,0,98053
770000,2350,0,0,4,8,2350,0,98006
770000,2070,0,0,3,8,2070,0,98058
770000,1900,0,2,3,8,1450,450,98105
770000,4270,0,0,3,9,3060,1210,98065
770000,2350,0,0,4,8,1810,540,98112
770000,3260,0,0,5,8,3260,0,98008
770000,2800,0,0,3,9,2800,0,98074
770000,1720,0,0,3,9,1720,0,98122
770000,2160,0,2,4,8,2160,0,98107
770000,1870,0,0,3,8,1870,0,98103
770000,3920,0,0,3,10,3920,0,98075
770000,2520,0,0,4,7,1640,880,98004
770000,2050,1,4,4,9,1750,300,98166
770000,3560,0,0,3,9,3560,0,98029
770000,2190,0,3,4,9,2190,0,98033
770000,2730,0,0,5,7,1460,1270,98116
770000,2900,0,0,3,10,1490,1410,98006
770000,3310,0,0,3,9,3310,0,98029
770000,2430,0,0,3,10,2430,0,98027
770000,3680,0,0,3,10,2390,1290,98052
770000,3210,0,0,3,10,3210,0,98074
770000,2320,0,0,3,7,1260,1060,98040
770000,2230,0,2,3,8,1630,600,98109
770000,2370,0,2,3,8,1340,1030,98107
770000,3680,0,0,3,9,2670,1010,98112
770000,1480,0,0,4,7,1480,0,98103
770000,2730,0,0,3,10,2730,0,98075
770000,4750,0,2,3,10,3350,1400,98198
770000,3000,0,0,3,9,1610,1390,98033
770126,2390,0,0,3,8,1430,960,98004
771000,1780,0,0,4,9,1390,390,98122
771000,2420,0,0,3,9,2420,0,98033
771000,2220,0,0,4,7,1370,850,98117
771005,4000,0,0,3,9,4000,0,98024
771150,3950,0,0,3,10,3950,0,98065
772000,2990,0,0,3,9,2990,0,98074
772000,2500,0,0,4,7,1250,1250,98004
772000,3470,0,0,4,8,1750,1720,98005
772000,2110,0,0,3,8,2110,0,98117
772000,1640,0,0,3,8,1640,0,98112
772500,3890,0,0,3,9,3890,0,98065
772500,1720,0,2,3,7,1720,0,98117
772500,3230,0,0,3,9,3230,0,98033
772650,2660,0,0,3,7,2660,0,98005
773000,2470,0,0,3,9,2470,0,98029
774000,2830,0,0,4,9,2830,0,98075
774000,2010,0,0,5,8,2010,0,98199
774888,2420,0,0,4,8,2420,0,98027
774900,1750,0,0,3,7,1750,0,98122
774950,3410,0,0,3,10,3410,0,98010
775000,4220,0,0,3,8,2600,1620,98166
775000,2320,0,0,3,7,1510,810,98199
775000,2540,0,0,3,10,2540,0,98052
775000,2980,0,0,3,7,2480,500,98103
775000,1820,0,0,4,8,1620,200,98107
775000,2300,0,0,3,9,2300,0,98115
775000,3090,0,0,3,9,3090,0,98052
775000,3310,0,0,3,9,3310,0,98052
775000,4100,0,0,3,9,2500,1600,98072
775000,3890,0,0,3,10,3890,0,98077
775000,2690,0,0,3,8,2690,0,98072
775000,2740,0,3,4,8,1820,920,98125
775000,2680,0,0,3,9,2680,0,98053
775000,3820,0,0,4,9,3820,0,98053
775000,1010,0,0,3,7,1010,0,98107
775000,1860,0,0,3,7,1530,330,98103
775000,3010,0,0,3,10,3010,0,98053
775000,3080,0,0,3,9,3080,0,98075
775000,2780,0,2,3,9,2780,0,98126
775000,2040,0,0,5,7,1180,860,98117
775000,2620,0,0,4,9,2620,0,98027
775000,3140,0,1,3,7,1940,1200,98199
775000,2090,0,0,4,7,1090,1000,98117
775000,1175,0,0,4,6,1175,0,98004
775000,2850,0,0,4,9,1920,930,98006
775000,1640,0,0,4,7,1640,0,98004
775000,3730,0,0,3,10,2760,970,98075
775000,2890,0,0,3,10,2890,0,98075
775000,2010,0,3,3,7,2010,0,98115
775000,3750,0,4,3,10,3750,0,98038
775000,3220,0,0,3,10,3220,0,98053
775000,1720,0,0,3,8,1720,0,98103
775000,2480,0,0,3,8,1960,520,98117
775000,2880,0,4,3,8,2050,830,98177
775000,2000,0,0,4,7,2000,0,98115
775000,3550,0,0,3,9,3550,0,98077
775000,1460,0,0,4,7,1460,0,98107
775000,1980,0,0,4,9,1980,0,98033
775000,3540,0,3,3,9,3540,0,98125
775000,3290,0,0,3,9,2670,620,98052
775000,3520,0,4,4,8,1530,1990,98116
775000,3060,0,0,3,9,3060,0,98052
775000,3180,0,0,3,8,2530,650,98115
775000,2030,0,0,4,7,1840,190,98115
775000,1890,0,0,3,7,1390,500,98119
775000,2070,0,0,4,8,1250,820,98033
775000,3970,0,0,3,9,3970,0,98045
775000,3010,0,0,3,11,3010,0,98075
775000,2540,0,3,4,8,1600,940,98144
775000,3180,0,0,3,9,3180,0,98027
775000,1160,0,0,5,5,580,580,98075
775000,3500,0,0,3,9,3500,0,98053
775000,2580,0,0,3,9,2580,0,98029
775000,4130,0,2,3,10,4130,0,98042
775000,3390,0,0,3,10,3390,0,98027
775000,2600,0,0,3,9,2600,0,98136
775000,3020,0,0,3,9,2360,660,98126
775000,3060,0,0,3,9,2410,650,98029
775900,2700,0,0,3,9,2700,0,98075
775950,2970,0,0,3,8,2970,0,98052
776000,1990,0,0,4,7,1010,980,98115
776000,3040,0,0,3,8,3040,0,98052
776500,2290,0,0,3,7,1510,780,98033
777000,2680,0,0,3,7,1380,1300,98199
777000,3610,0,0,3,10,2440,1170,98027
777000,3170,0,0,4,8,3170,0,98007
777700,2260,0,0,3,10,2260,0,98070
778000,2260,0,0,5,9,1690,570,98005
778000,2630,0,0,4,9,2630,0,98006
778000,1840,0,0,5,7,1720,120,98033
778100,1480,0,0,3,7,1050,430,98117
778983,2490,0,0,3,8,2490,0,98052
779000,3250,0,1,3,8,1800,1450,98115
779000,2320,0,2,4,8,1420,900,98199
779000,2740,0,0,4,8,1370,1370,98199
779000,2130,0,0,3,8,1830,300,98115
779000,1990,0,1,3,8,1330,660,98199
779000,2830,0,0,4,8,2830,0,98006
779000,1580,0,1,3,9,1580,0,98119
779380,2590,0,0,3,8,2590,0,98052
779950,2990,0,0,3,9,2990,0,98052
779950,2840,0,0,3,9,2840,0,98052
779950,2680,0,0,3,9,2680,0,98053
780000,1660,0,0,3,8,1460,200,98112
780000,3500,0,0,3,9,3500,0,98053
780000,3690,0,2,3,10,3690,0,98075
780000,2440,0,0,5,8,1480,960,98103
780000,2730,0,2,3,9,2730,0,98074
780000,3480,0,0,4,8,1980,1500,98027
780000,1940,0,0,3,8,1940,0,98103
780000,2610,0,0,3,9,2610,0,98052
780000,2260,0,0,3,10,2260,0,98006
780000,2560,0,0,5,8,1690,870,98112
780000,1620,0,2,4,8,1620,0,98117
780000,2270,0,0,4,9,1310,960,98040
780000,2910,0,2,5,7,2010,900,98125
780000,2430,0,0,4,7,1830,600,98103
780000,2110,0,0,3,9,2110,0,98006
780000,3090,0,0,4,10,3090,0,98075
780000,3640,0,0,3,10,3640,0,98027
780000,2480,0,0,3,7,1390,1090,98004
780000,2880,0,0,3,8,2880,0,98144
780000,2080,0,4,3,8,2080,0,98103
780000,3390,0,0,3,8,2190,1200,98144
780000,3310,0,0,3,9,3310,0,98029
780000,2600,0,2,3,8,1400,1200,98119
780000,3190,0,0,3,10,3190,0,98074
780000,1690,0,0,4,7,1690,0,98040
780000,1970,0,0,3,8,1970,0,98103
780000,3910,0,0,4,10,2490,1420,98027
780000,3300,0,0,3,8,1960,1340,98115
780000,2340,0,0,4,8,2340,0,98040
780000,2330,0,0,3,7,1360,970,98115
780000,2520,0,0,3,8,1560,960,98119
780000,3180,0,2,3,9,3180,0,98155
780000,2940,0,0,3,10,2940,0,98075
780000,3020,0,0,4,8,1730,1290,98004
780000,2610,0,0,5,7,1310,1300,98115
780000,2130,0,0,4,8,1590,540,98040
780000,2206,0,2,3,6,866,1340,98074
780000,2140,0,0,3,9,2140,0,98103
780000,1660,0,0,5,8,1660,0,98109
780000,3900,0,0,3,10,3900,0,98053
780000,3140,0,0,3,10,3140,0,98075
780000,3000,0,0,3,10,2410,590,98005
780000,4310,0,0,3,8,2950,1360,98074
780000,3430,0,0,3,9,3050,380,98052
780000,3720,0,2,3,10,3720,0,98010
780000,3190,0,0,3,8,2430,760,98052
780000,3420,0,0,3,9,3420,0,98053
780500,1760,0,0,3,8,1760,0,98112
781000,1940,0,0,3,8,1460,480,98125
781000,2590,0,0,3,9,2590,0,98052
781000,1920,0,3,3,8,1920,0,98103
781000,2070,0,0,5,8,1780,290,98115
781000,1290,0,0,4,7,820,470,98004
781500,3440,0,0,3,10,3440,0,98059
782000,2380,0,0,4,10,2380,0,98006
782000,1500,0,0,5,7,1500,0,98117
782000,3780,0,0,3,9,3110,670,98052
782000,5270,0,0,3,10,3440,1830,98058
782000,3510,0,0,3,10,3510,0,98053
782000,1570,0,2,4,7,1320,250,98119
782000,2830,0,0,3,10,1980,850,98004
782000,3910,0,0,3,9,3130,780,98029
782500,2930,0,0,3,9,2930,0,98074
782500,3750,0,0,3,9,3750,0,98074
782900,3060,0,0,3,10,2300,760,98027
783000,2080,0,0,5,8,1470,610,98199
783200,1590,0,2,3,7,990,600,98119
783350,3290,0,0,3,10,3290,0,98077
783500,2850,0,0,3,10,1990,860,98122
784000,3950,0,0,3,9,2460,1490,98052
784000,3540,0,1,4,8,1970,1570,98199
784500,5820,0,0,3,11,3750,2070,98042
784950,2840,0,0,3,9,2840,0,98052
785000,2290,0,0,4,9,2290,0,98007
785000,2440,0,0,4,8,1910,530,98075
785000,3300,0,0,3,10,3300,0,98074
785000,2930,0,2,3,9,2930,0,98059
785000,2310,0,0,4,7,1520,790,98199
785000,3270,0,0,3,9,3270,0,98027
785000,3370,0,0,5,8,1920,1450,98058
785000,1600,0,0,5,7,1600,0,98040
785000,3440,0,0,3,9,3440,0,98053
785000,1260,0,2,4,6,1080,180,98033
785000,2180,0,0,5,7,1100,1080,98103
785000,2900,0,0,4,8,2410,490,98052
785000,4500,0,0,3,10,4500,0,98092
785000,1670,0,0,5,8,1670,0,98040
785000,2220,0,0,3,8,1970,250,98105
785000,2090,0,0,5,7,2090,0,98112
785000,2960,0,0,3,9,2960,0,98029
785000,3200,0,0,4,9,3200,0,98077
785000,2990,0,0,3,9,2990,0,98074
785000,3230,0,0,3,9,3230,0,98053
785000,3210,0,0,3,11,3210,0,98074
785000,3660,0,2,3,10,3660,0,98065
785000,2990,0,0,3,9,2990,0,98014
785000,3310,0,0,3,9,3310,0,98053
785000,3010,0,0,3,9,3010,0,98075
785000,1950,0,0,3,9,1610,340,98004
785000,3070,0,0,3,10,2190,880,98027
785200,1840,0,0,5,8,1540,300,98122
785500,3280,0,0,3,10,3280,0,98075
785950,2530,0,0,3,7,1540,990,98112
786000,3320,0,0,3,9,3320,0,98075
787000,1330,0,0,3,8,1330,0,98004
787500,1580,0,0,3,7,1080,500,98039
787500,2390,0,3,4,8,1810,580,98146
787888,2580,0,0,4,9,2580,0,98040
788000,2910,0,1,3,8,1910,1000,98005
788000,3680,0,0,3,9,2840,840,98027
788000,2680,0,0,4,8,2680,0,98006
788500,2510,0,0,4,8,2510,0,98027
788600,3500,0,0,3,9,3500,0,98053
789000,3740,0,2,3,10,3740,0,98070
789500,3010,0,0,3,9,3010,0,98052
789500,3240,0,0,3,9,3240,0,98053
789800,2605,0,2,3,9,2090,515,98033
789888,3300,0,0,3,9,2410,890,98006
789900,3420,0,0,4,10,1750,1670,98006
790000,2370,0,0,4,9,1590,780,98005
790000,2840,0,3,4,9,1640,1200,98136
790000,2460,1,4,3,7,1410,1050,98178
790000,2050,0,3,3,8,1450,600,98155
790000,3120,0,0,4,8,3120,0,98058
790000,2840,0,0,3,10,2840,0,98059
790000,2390,0,1,3,9,1790,600,98126
790000,3500,0,0,3,9,3500,0,98053
790000,2050,0,0,3,8,2050,0,98105
790000,2560,0,0,3,8,2560,0,98014
790000,1940,0,0,3,7,970,970,98112
790000,3030,0,2,3,9,2130,900,98008
790000,3020,0,0,3,9,3020,0,98077
790000,2900,0,0,4,8,1890,1010,98005
790000,1290,0,0,3,7,1290,0,98115
790000,2390,0,0,3,8,2390,0,98010
790000,3180,0,0,4,9,3180,0,98074
790000,2600,0,0,4,9,1700,900,98117
790000,3560,0,0,3,10,3560,0,98075
790000,1790,0,2,3,8,1350,440,98199
790000,2640,0,0,3,10,2640,0,98052
790000,2560,0,0,4,7,1760,800,98115
790000,2240,0,0,5,8,1470,770,98033
790000,2640,0,3,3,10,2640,0,98022
790000,3040,0,0,4,10,3040,0,98072
790000,1820,0,3,4,7,1690,130,98107
790000,2720,0,0,3,9,2250,470,98136
790000,3500,0,0,3,9,3500,0,98053
790000,2690,0,0,4,9,2690,0,98007
790000,2650,0,0,3,8,2650,0,98116
790000,2460,0,0,3,9,2460,0,98029
790000,3190,0,0,3,9,3190,0,98027
790000,5370,0,0,3,10,3500,1870,98042
790100,2590,0,0,3,8,2590,0,98052
790500,3350,0,0,3,9,3350,0,98053
791000,2344,0,0,4,7,1544,800,98103
791000,2430,0,0,3,8,1810,620,98033
791500,1510,0,0,5,7,1510,0,98103
791500,3250,0,0,3,10,3250,0,98075
792000,3100,0,0,3,10,3100,0,98052
792000,1570,0,0,3,8,1570,0,98109
792000,2250,0,0,3,8,2250,0,98074
792000,3320,0,0,3,10,2600,720,98075
792500,1960,0,0,3,8,1330,630,98119
792500,4290,0,0,3,10,4290,0,98010
793000,2450,0,0,4,8,1490,960,98115
794154,2210,0,1,4,8,1210,1000,98199
794500,3030,0,0,4,7,1930,1100,98115
795000,3040,0,2,4,8,1640,1400,98006
795000,1380,0,2,3,5,1380,0,98106
795000,2920,0,2,5,8,1460,1460,98033
795000,2570,0,4,3,8,1510,1060,98155
795000,2260,0,0,3,8,1880,380,98119
795000,3160,0,0,3,10,3160,0,98074
795000,3230,0,3,4,8,2000,1230,98075
795000,2940,0,0,3,10,2940,0,98075
795000,2070,0,0,4,8,1700,370,98040
795000,2420,0,1,5,9,1500,920,98034
795000,2920,0,0,4,10,2920,0,98007
795000,3330,0,0,3,9,2610,720,98006
795000,2830,0,0,3,10,2830,0,98074
795000,2920,0,0,5,10,2920,0,98077
795000,1930,0,0,3,8,1930,0,98040
795000,3190,0,0,3,10,2560,630,98052
795000,2890,0,0,3,10,2890,0,98077
795000,1820,0,0,3,9,1820,0,98116
795000,3100,0,0,3,10,3100,0,98052
795000,2750,0,0,4,7,1730,1020,98008
795000,2890,0,0,3,9,2890,0,98006
795000,3520,0,0,3,9,3520,0,98053
795000,3200,0,0,3,9,2670,530,98029
795127,4360,0,0,3,10,3360,1000,98053
796000,1980,0,0,3,8,1980,0,98102
796000,3670,0,0,3,9,2870,800,98177
796000,2110,0,0,3,8,2110,0,98115
796500,2590,0,0,3,10,2590,0,98006
797000,3500,0,0,3,10,3500,0,98075
797000,2650,0,0,3,8,2650,0,98008
797000,1370,0,0,3,9,1370,0,98109
797500,3270,0,0,3,10,3270,0,98075
798000,3590,0,0,3,10,3590,0,98074
798000,3220,0,0,3,9,3220,0,98052
798000,3500,0,0,3,10,3500,0,98008
798000,2849,0,0,3,10,2849,0,98074
798500,1950,0,0,3,9,1610,340,98004
798750,2160,0,0,3,8,2160,0,98103
798800,2670,0,0,3,10,1720,950,98056
799000,2140,0,0,4,8,2140,0,98040
799000,2510,0,0,4,8,2510,0,98040
799000,2580,0,0,3,8,2580,0,98053
799000,2390,0,0,4,7,2140,250,98115
799000,3120,0,0,3,9,2370,750,98115
799000,3400,0,0,3,9,3400,0,98052
799000,2210,0,0,5,8,2210,0,98144
799000,2590,0,0,3,9,2590,0,98115
799000,1810,0,0,3,7,1500,310,98133
799000,2500,0,3,4,8,2500,0,98005
799000,3290,0,4,3,10,2220,1070,98198
799000,3500,0,0,3,9,2500,1000,98006
799000,3170,0,0,4,9,1910,1260,98072
799000,2860,0,0,3,8,2860,0,98199
799000,1510,0,0,3,8,1510,0,98103
799000,3340,0,0,3,9,3340,0,98052
799000,2550,0,0,3,9,2550,0,98115
799200,2890,0,0,3,7,2290,600,98102
799500,2760,0,0,3,8,2760,0,98112
799900,3030,0,0,3,9,1580,1450,98033
799900,3650,0,3,3,9,3330,320,98006
799950,2900,0,0,3,10,2900,0,98052
799950,4220,0,0,3,10,4220,0,98092
799950,3030,0,0,3,9,3030,0,98052
799950,3040,0,3,4,9,1760,1280,98166
799950,3320,0,0,3,9,3320,0,98034
799950,3760,0,0,3,9,2780,980,98034
799950,1860,0,0,3,9,1860,0,98112
799990,2540,0,0,5,8,1820,720,98117
799990,2850,0,0,3,10,2850,0,98053
799990,3110,0,0,3,9,3110,0,98052
800000,3830,0,0,3,10,3530,300,98077
800000,2570,0,0,3,10,2570,0,98077
800000,2380,0,0,4,9,1450,930,98040
800000,2350,0,1,2,7,1510,840,98040
800000,1700,0,0,4,8,1700,0,98122
800000,1790,0,0,4,8,1790,0,98103
800000,2390,0,0,3,9,1590,800,98040
800000,2130,0,0,5,7,1070,1060,98103
800000,1740,0,0,3,8,1740,0,98103
800000,1620,0,0,4,8,1620,0,98119
800000,4600,0,0,3,10,4600,0,98053
800000,3100,0,0,3,9,3100,0,98034
800000,7480,0,2,3,11,5080,2400,98166
800000,2395,0,0,3,8,2395,0,98053
800000,2150,0,0,4,7,2150,0,98004
800000,2680,0,0,3,8,1380,1300,98033
800000,2220,0,0,3,8,1700,520,98122
800000,1630,0,0,5,8,1630,0,98119
800000,3010,0,0,3,8,3010,0,98052
800000,2100,0,4,3,7,2100,0,98116
800000,2690,0,3,4,9,2120,570,98119
800000,3000,0,0,3,8,1500,1500,98004
800000,1430,0,0,3,7,1430,0,98004
800000,4940,0,4,3,9,3450,1490,98178
800000,2960,0,0,4,7,1500,1460,98005
800000,3320,0,0,3,9,3320,0,98075
800000,1050,0,0,4,7,1050,0,98004
800000,3220,0,0,3,8,3220,0,98008
800000,5480,0,0,4,10,5140,340,98031
800000,2510,0,0,4,9,2200,310,98005
800000,3120,0,0,3,9,3120,0,98074
800000,1890,0,0,4,8,1890,0,98040
800000,4600,0,4,3,10,2400,2200,98045
800000,1510,0,0,5,8,1230,280,98119
800000,2370,0,0,3,8,1610,760,98103
800000,2080,0,0,3,7,2080,0,98033
800000,2010,0,1,4,8,1010,1000,98118
800000,2900,0,0,4,10,2900,0,98075
800000,2450,0,0,3,7,1450,1000,98102
800000,2120,0,0,3,8,2120,0,98027
800000,3240,0,0,3,10,3240,0,98075
800000,3260,0,0,3,9,3260,0,98027
800000,2760,0,2,3,8,1760,1000,98115
800000,2540,0,0,3,10,2540,0,98075
800000,1570,0,3,4,8,1570,0,98144
800000,3250,0,0,3,9,3250,0,98027
800000,1730,1,2,4,7,1730,0,98070
800000,3150,0,0,3,9,3150,0,98075
800000,3520,0,0,3,8,1980,1540,98107
800000,1930,0,0,3,7,1930,0,98014
800000,3370,0,0,3,9,3370,0,98052
800000,2060,0,0,3,8,2060,0,98102
800000,2990,0,0,3,11,2990,0,98077
800000,2930,0,0,3,9,2760,170,98006
800000,3691,0,1,3,8,3691,0,98074
800000,3410,0,0,3,9,3410,0,98006
800000,3540,0,0,3,9,3540,0,98014
800500,1780,0,0,5,8,1780,0,98005
800866,3180,0,0,4,10,3180,0,98033
801000,3290,0,0,3,9,3290,0,98029
801501,2250,0,0,4,9,2250,0,98007
802000,2130,0,2,4,8,2130,0,98006
802000,2170,0,0,3,8,2170,0,98103
802000,2870,0,0,4,8,1840,1030,98144
802000,2110,0,4,4,9,1760,350,98146
802000,2580,0,0,3,9,2580,0,98052
802000,2210,0,0,3,8,2210,0,98053
802500,1950,0,1,3,8,1450,500,98118
802500,3320,0,0,3,10,3320,0,98075
802541,2990,0,0,3,9,2990,0,98006
802945,4000,0,0,3,9,4000,0,98024
803000,2790,0,0,3,9,2790,0,98052
803000,1440,0,0,3,7,1440,0,98034
803100,3310,0,0,3,9,3310,0,98052
804000,2770,0,0,3,9,2770,0,98006
804000,2620,0,0,3,9,2620,0,98116
804100,3070,0,0,3,10,3070,0,98059
804995,3360,0,0,3,9,3360,0,98074
805000,1550,0,1,3,7,1550,0,98199
805000,3450,0,0,3,9,3450,0,98077
805000,1080,0,0,4,7,880,200,98103
805000,3320,0,0,3,9,3320,0,98075
805000,2350,0,3,4,7,1650,700,98118
805000,3160,0,1,3,9,2250,910,98006
805000,2360,0,0,5,7,1660,700,98115
805000,2240,0,0,4,8,2240,0,98027
805000,3350,0,0,4,9,2020,1330,98006
805000,2600,0,2,5,8,1600,1000,98116
805000,2910,0,0,3,9,2910,0,98006
805000,3910,0,0,3,11,3910,0,98014
805000,2690,0,3,3,10,2690,0,98074
805000,4600,0,3,3,9,2300,2300,98177
805000,1890,0,0,3,7,1490,400,98103
805000,2860,0,1,5,8,2290,570,98166
805000,2410,0,0,5,8,1410,1000,98107
805000,2710,0,0,4,8,1880,830,98115
805000,3960,0,0,3,10,3960,0,98077
805000,2440,0,0,3,7,1540,900,98115
805000,3320,0,0,4,10,3320,0,98077
805000,3020,0,0,3,9,3020,0,98029
805000,4600,0,0,3,9,3200,1400,98065
805500,1440,0,0,4,7,1440,0,98004
806000,2500,0,0,3,10,2500,0,98053
806000,3370,0,0,3,10,3370,0,98075
807000,1940,0,0,4,9,1940,0,98199
807100,2680,0,0,3,9,2680,0,98006
807500,3190,0,0,3,10,3190,0,98074
808000,2590,0,0,3,8,2590,0,98177
808000,2190,0,0,5,8,1410,780,98112
808000,2550,0,3,5,8,1750,800,98117
808000,3460,0,0,3,7,2860,600,98105
